genome,taxon_group,detector_relation,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Streptomyces_avermitilis_MA-4680,bacteria,antismash_only,Streptomyces_avermitilis_MA-4680_NC_003155,0,Streptomyces_avermitilis_MA-4680_NC_003155.5.region038,8926460,8953908,RiPP,100,BGC0000518.3,informatipeptin,0.7904323417934929,informatipeptin,Streptomyces viridochromogenes DSM 40736,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region001,86694,139654,PKS,2,BGC0001101.5,leinamycin,0.6555247283643698,6-methylsalicyclic acid,Glarea lozoyensis,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region002,164131,192008,terpene,100,BGC0001456.3,isorenieratene,0.8215659395952707,isorenieratene,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region003,246526,271084,RiPP,5,BGC0002550.2,lobophorin CR4,0.7499008911810032,mechercharmycin,Thermoactinomyces sp.,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region004,493989,552325,NRPS,100,BGC0000325.5,coelichelin,0.9440140108482903,coelichelin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region005,597851,621488,terpene,,,,0.4564021832491322,cyclooctatin,Streptomyces melanosporofaciens,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region006,791584,801799,RiPP,42,BGC0000518.3,informatipeptin,0.46950688188597084,informatipeptin,Streptomyces viridochromogenes DSM 40736,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region007,1257625,1298749,PKS,100,BGC0002127.3,"flaviolin/1,3,6,8-tetrahydroxynaphthalene",1.0,"flaviolin, 1,3,6,8-tetrahydroxynaphthalene",Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region008,1995500,2005898,other,100,BGC0000853.3,ectoine,0.8497507710199764,ectoine,Streptomyces anulatus,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region009,2939306,2949875,other,4,BGC0000700.5,istamycin,1.0,melanin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region010,3024895,3054682,other,100,BGC0000940.5,desferrioxamin B/desferrioxamine E,1.0,"desferrioxamin B, desferrioxamine E",Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region011,3523335,3603988,NRPS,87,BGC0000315.5,CDA1b/CDA2a/CDA2b/CDA3a/CDA3b/CDA4a/CDA4b,0.9700910350466709,"CDA1b, CDA2a, CDA2b, CDA3a, CDA3b, CDA4a, CDA4b",Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region012,5494930,5567424,PKS,100,BGC0000194.5,actinorhodin,1.0,actinorhodin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region013,5671088,5692101,terpene,100,BGC0000660.5,albaflavenone,1.0,albaflavenone,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region014,5701116,5722276,terpene,6,BGC0000262.5,prejadomycin/rabelomycin/gaudimycin C/gaudimycin D/UWM6/gaudimycin A,0.4589158962272109,astallatene,Arabidopsis thaliana,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region015,5751945,5824487,PKS,66,BGC0000271.5,spore pigment,0.7413282141074904,spore pigment,Streptomyces collinus,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region016,6326587,6356533,other,19,BGC0000236.5,kinamycin,0.5376703037955864,"woodybactin A, woodybactin B, woodybactin C, woodybactin D",Shewanella woodyi ATCC 51908,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region017,6423650,6476442,NRPS;PKS,100,BGC0001063.5,undecylprodigiosin,0.9944132912526583,undecylprodigiosin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region018,6632343,6643659,RiPP,14,BGC0002788.2,14-hydroxyisochainin,0.33640739355319055,arylomycin,Streptomyces filamentosus NRRL 11379,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region019,6656219,6678399,terpene,100,BGC0001181.4,geosmin,1.0,geosmin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region020,6833315,6864522,other,10,BGC0000341.5,enduracidin A/enduracidin B,0.4734090913425961,acinetoferrin,Acinetobacter haemolyticus,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region021,6880898,6956537,PKS,100,BGC0000038.5,coelimycin P1,1.0,coelimycin P1,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region022,7088264,7142447,NRPS,40,BGC0000249.5,nogalamycin,0.667769566796584,peramine,Epichloe festucae,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region023,7409742,7432456,RiPP,100,BGC0000551.5,SapB,1.0,SapB,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region024,7506017,7532758,terpene,100,BGC0000663.5,hopene,1.0,hopene,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region025,7570412,7618555,PKS,92,BGC0001283.3,Bisenarsan,0.8705996653958814,Bisenarsan,Streptomyces lividans 1326,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region026,7682907,7709360,RiPP,,,,0.7511148284004844,mechercharmycin,Thermoactinomyces sp.,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region027,7973470,8047475,PKS,100,BGC0001454.5,germicidin,0.8719425087841415,germicidin,Streptomyces argillaceus,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region028,8269637,8290764,indole,100,BGC0002128.3,5-dimethylallylindole-3-acetonitrile,0.9654893846056297,5-dimethylallylindole-3-acetonitrile,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003888,0,Streptomyces_coelicolor_A3_2_NC_003888.3.region029,8475102,8549581,NRPS;PKS;terpene,100,BGC0000324.5,coelibactin,0.9787169102922159,coelibactin,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003903,0,Streptomyces_coelicolor_A3_2_NC_003903.1.region001,201196,222794,terpene,6,BGC0001649.3,lavendiol,0.2400447763115922,micrococcin P1,Macrococcus caseolyticus,,,,,,,,no,no
Streptomyces_coelicolor_A3_2,bacteria,antismash_only,Streptomyces_coelicolor_A3_2_NC_003903,0,Streptomyces_coelicolor_A3_2_NC_003903.1.region002,226410,255381,other,100,BGC0000914.5,methylenomycin A,0.990384019787941,methylenomycin A,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region001,47159,75425,terpene,100,BGC0000664.5,isorenieratene,0.8465401627210676,isorenieratene,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region002,149896,172595,RiPP,,,,0.5964875761944611,"class IV lanthipeptide, SflA",Streptomyces sp. NRRL S-1022,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region003,274403,327047,NRPS;PKS,11,BGC0000290.5,A-47934,0.6645056351675801,bovienimide A,Xenorhabdus bovienii SS-2004,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region004,463570,571330,NRPS;PKS,7,BGC0000315.5,CDA1b/CDA2a/CDA2b/CDA3a/CDA3b/CDA4a/CDA4b,1.0,"2-methoxy-5-methyl-6-(13-methyltetradecyl)-1,4-benzoquinone, 2-methoxy-5-methyl-6-(13-methyltetradecyl)phenol",Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region005,585481,613874,terpene,4,BGC0000700.5,istamycin,0.9902237976277962,melanin,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region006,614568,625941,RiPP,58,BGC0002115.3,streptamidine,0.7433109104783634,streptamidine,Streptomyces albidoflavus J1074,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region007,640959,793028,NRPS;PKS;RiPP,41,BGC0001397.5,lidamycin,0.7541521716359201,xenotetrapeptide,Xenorhabdus nematophila ATCC 19061,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region008,899922,910719,RiPP,3,BGC0000163.5,tetronasin,0.3669810442516146,showdomycin,Streptomyces showdoensis,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region009,936042,985512,NRPS;PKS,100,BGC0001043.4,SGR PTMs/SGR PTM Compound b/SGR PTM Compound c/SGR PTM Compound d,1.0,"SGR PTMs, SGR PTM Compound b, SGR PTM Compound c, SGR PTM Compound d",Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region010,1040073,1091655,NRPS,47,BGC0001387.5,nucleocidin,0.6942490238707836,"bicornutin A1, bicornutin A2",Xenorhabdus budapestensis,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region011,1127168,1153741,terpene,69,BGC0000663.5,hopene,0.6908382930479133,hopene,Streptomyces coelicolor A3(2),,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region012,1481583,1502896,terpene,100,BGC0000658.3,2-methylisoborneol,1.0,2-methylisoborneol,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region013,1704752,1716146,RiPP,17,BGC0002788.2,14-hydroxyisochainin,0.3004376337261503,yangpumicin A,Micromonospora yangpuensis,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region014,1766706,1787314,RiPP,9,BGC0001735.5,pentostatine/vidarabine,0.5086424390805645,"pentostatine, vidarabine",Streptomyces antibioticus,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region015,1914560,1927460,other,21,BGC0002285.2,aborycin,0.5386131348189385,hydrogen cyanide,Pseudomonas fluorescens,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region016,2016368,2049162,other,19,BGC0000236.5,kinamycin,0.5485471294040873,"speibonoxamine, desoxy-desferrioxamine D1, desferrioxamine D1, desferrioxamine B, didesoxy-desferrioxamine D1, desoxy-desferrioxamine B, didesoxy-desferrioxamine B",Kribbella speibonae,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region017,2450742,2471749,terpene,,,,0.37175568331597797,sordaricin B,Rosellinia necatrix,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region018,2668484,2689527,terpene,8,BGC0000262.5,prejadomycin/rabelomycin/gaudimycin C/gaudimycin D/UWM6/gaudimycin A,0.44797489016058734,α-galactosylceramide,Bacteroides fragilis NCTC 9343,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region019,2816830,2839457,RiPP,100,BGC0000496.5,AmfS,1.0,AmfS,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region020,2879832,2890254,other,100,BGC0000912.3,melanin,1.0,melanin,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region021,2907143,2961895,NRPS;PKS,10,BGC0000341.5,enduracidin A/enduracidin B,0.7301097091910916,dimethylcoprogen,Alternaria alternata,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region022,3029350,3094603,NRPS,15,BGC0001975.4,atratumycin,0.7643607601505092,bovienimide A,Xenorhabdus bovienii SS-2004,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region023,3747228,3873950,NRPS;PKS,61,BGC0002109.3,kitacinnamycin A/kitacinnamycin B/kitacinnamycin C/kitacinnamycin D/kitacinnamycin E/kitacinnamycin F,0.7543453111030495,xenotetrapeptide,Xenorhabdus nematophila ATCC 19061,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region024,4064789,4092758,other,8,BGC0002805.2,Azodyrecin A/Azodyrecin B/Azodyrecin C,0.4563598152750148,5-isoprenylindole-3-carboxylate β-D-glycosyl ester,Streptomyces sp. RM-5-8,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region025,4495428,4520684,RiPP,,,,0.4364132094370437,paenicidin B,Paenibacillus terrae,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region026,4960832,4971221,other,61,BGC0000662.5,grixazone A,0.9499142515929966,grixazone A,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region027,5139733,5174689,RiPP,5,BGC0001447.3,primycin,0.5351355474581921,cyclothiazomycin b1,Streptomyces mobaraensis NBRC 13819 = DSM 40847,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region028,5564822,5594600,other,100,BGC0000941.3,desferrioxamin B,1.0,desferrioxamin B,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region029,5637061,5668505,RiPP,,,,0.5116699669620798,bacinapeptin,Bacillus nakamurai,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region030,6216239,6257198,PKS,5,BGC0001448.5,malacidin A/malacidin B,0.5178826444818861,α-galactosylceramide,Bacteroides fragilis NCTC 9343,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region031,6603626,6614024,other,100,BGC0000853.3,ectoine,0.933452352429287,ectoine,Streptomyces anulatus,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region032,6935101,6971131,RiPP,55,BGC0000724.5,streptomycin,0.7569502882253165,mechercharmycin,Thermoactinomyces sp.,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region033,7079072,7191428,PKS;terpene,100,BGC0001828.5,griseochelin,0.9870115168742856,griseochelin,Streptomyces griseus,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region034,7270248,7372684,PKS,40,BGC0000151.5,stambomycin A/stambomycin B/stambomycin C/stambomycin D,0.734205707775441,6-methylsalicyclic acid,Aspergillus terreus,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region035,7559782,7639551,PKS;RiPP,100,BGC0002673.2,iminimycin A/iminimycin B,1.0,"iminimycin A, iminimycin B",Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region036,7888518,7929636,PKS,100,BGC0001310.5,naringenin,0.8302972876801964,naringenin,Streptomyces clavuligerus ATCC 27064,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region037,7988318,8182236,NRPS;PKS,100,BGC0000368.5,griseobactin,0.876558914835112,griseobactin,Streptomyces sp. ATCC 700974,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region038,8196573,8236655,terpene,100,BGC0000649.3,carotenoid,1.0,isorenieratene,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region039,8268444,8279388,other,8,BGC0000038.5,coelimycin P1,1.0,A-factor,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region040,8310494,8331549,terpene,4,BGC0000609.3,nocathiacin,0.38644472883416714,cyclooctatin,Streptomyces melanosporofaciens,,,,,,,,no,no
Streptomyces_griseus_NBRC_13350,bacteria,antismash_only,Streptomyces_griseus_NBRC_13350_NC_010572,0,Streptomyces_griseus_NBRC_13350_NC_010572.1.region041,8470505,8498771,terpene,100,BGC0000664.5,isorenieratene,0.8465401627210676,isorenieratene,Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Synechocystis_sp._PCC_6803,bacteria,antismash_only,Synechocystis_sp._PCC_6803_NC_000911,0,Synechocystis_sp._PCC_6803_NC_000911.1.region001,118802,139710,terpene,,,,0.48131326182424744,kitasetaline,Kitasatospora setae KM-6054,,,,,,,,no,no
