genome,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Pyricularia_oryzae_70-15,NC_017853,21381,NC_017853.1.region005,1521382,1596616,NRPS,,,,0.6236606619759907,AbT1,Aureobasidium pullulans,BGC57,1545236,1566616,NRPS,FBGC00372,48.9,triacetylfusarinine C/hydroxyferricrocin,no,no
Pyricularia_oryzae_70-15,NC_017853,32143,NC_017853.1.region006,2877640,3008891,NRPS;PKS;terpene,,,,0.7730740968369945,koraiol,Fusarium fujikuroi IMI 58289,BGC59,2921151,2953293,PKS-NRPS,,,,no,no
Pyricularia_oryzae_70-15,NC_017853,12222,NC_017853.1.region007,3146285,3212911,PKS,,,,0.619352845596267,FR901512,fungal sp. No.14919,BGC61,3170690,3182911,PKS-like,,,,no,no
Pyricularia_oryzae_70-15,NC_017853,8956,NC_017853.1.region008,3225696,3257452,terpene,,,,0.5453287285211176,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC62,3233497,3242452,PPPS,FBGC00431,3.6,phyllocladan-16alpha-ol,no,no
Pyricularia_oryzae_70-15,NC_017854,0,,,,,,,,,,,BGC64,2194962,2204473,NRPS-like,,,,no,no
Pyricularia_oryzae_70-15,NC_017854,14447,NC_017854.1.region001,1844433,1912345,PKS,,,,0.6169159392024016,ACT-Toxin II,Alternaria alternata,BGC63,1867899,1882345,HR-PKS,,,,no,no
Pyricularia_oryzae_70-15,NC_017854,9644,NC_017854.1.region002,3056989,3123813,PKS,,,,0.7317252113104398,6-methylsalicyclic acid,Glarea lozoyensis,BGC65,3084170,3093813,HR-PKS,,,,no,no
Pyricularia_oryzae_70-15,NC_017854,11814,NC_017854.1.region003,3273342,3345155,NRPS;PKS,,,,0.7412760500532177,FR901512,fungal sp. No.14919,BGC66,3303342,3315155,PKS-NRPS,,,,no,no
Pyricularia_oryzae_70-15,NW_003803349,2504,NW_003803349.1.region001,1,3259,PKS,,,,0.595776437385068,(-)-Mellein,Parastagonospora nodorum,BGC69,180,2683,PKS-like,,,,no,no
Pyricularia_oryzae_70-15,NW_003803357,0,,,,,,,,,,,BGC67,133674,142119,RiPP PP,,,,no,no
Pyricularia_oryzae_70-15,NW_003803357,0,,,,,,,,,,,BGC68,157125,167258,RiPP PP,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137827,0,NW_027137827.1.region001,1066320,1112463,terpene,,,,0.5543441666920144,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137827,0,NW_027137827.1.region002,3075924,3107664,terpene,,,,0.4155961267832914,carotenoid,Myxococcus xanthus,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137828,0,,,,,,,,,,,BGC12,1356358,1359204,PPPS,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137828,6252,NW_027137828.1.region001,1917949,1981163,NRPS,,,,0.37381288151041275,"Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B",Colletotrichum higginsianum IMI 349063,BGC13,1944912,1951163,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137829,3256,NW_027137829.1.region001,6878,70133,NRPS,,,,0.305904714871161,"guanipiperazine A, guanipiperazine B",Streptomyces chrestomyceticus,BGC10,36878,40133,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137829,5238,NW_027137829.1.region002,919027,982279,NRPS,,,,0.5909932296976926,choline,Aspergillus nidulans FGSC A4,BGC11,949027,954264,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137829,0,NW_027137829.1.region003,2098633,2129806,terpene,,,,0.5556495328589621,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137829,0,NW_027137829.1.region004,2413531,2444855,terpene,,,,0.5355463600657356,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137830,0,,,,,,,,,,,BGC9,2222477,2230701,PT (UbiA),,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137830,0,NW_027137830.1.region001,1832158,1863769,terpene,,,,0.35682894582776115,carotenoid,Enterobacteriaceae bacterium DC404,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137831,0,,,,,,,,,,,BGC8,574986,575989,TC (SHC/OSC),,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137831,0,NW_027137831.1.region001,314463,358643,other,,,,0.2199925626282537,"corynecin III, corynecin I, corynecin II",Rhodococcus sp. H-CA8f,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137832,0,,,,,,,,,,,BGC7,1363988,1368260,PT (UbiA),,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137833,3252,NW_027137833.1.region001,35388,98639,NRPS,,,,0.35052699773744395,boleracene,Brassica oleracea var. oleracea,BGC5,65388,68639,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137833,5132,NW_027137833.1.region002,99095,162352,NRPS,,,,0.29045371715976176,isonitrile lipopeptides,Mycobacterium tuberculosis H37Rv,BGC6,129095,134226,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137833,0,NW_027137833.1.region003,945026,975948,terpene,,,,,,,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137835,4916,NW_027137835.1.region001,215848,279103,NRPS,,,,0.31199293930611477,saframycin Mx1,Myxococcus xanthus,BGC4,244188,249103,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137836,0,,,,,,,,,,,BGC3,1228709,1235334,NRPS-like,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137839,0,,,,,,,,,,,BGC2,826911,833493,PT (UbiA),FBGC00676,8.7,phomactins,no,no
Rhizopus_delemar_RA_99-880,NW_027137840,0,NW_027137840.1.region001,863309,894636,terpene,,,,0.2546884089174744,"15-acetyldeoxynivalenol, 3-decalonectrin",Fusarium graminearum,,,,,,,,no,no
Rhizopus_delemar_RA_99-880,NW_027137841,4501,NW_027137841.1.region001,1142932,1175356,terpene,100,BGC0001248.3,clavaric acid,0.7986138016302922,clavaric acid,Hypholoma sublateritium,BGC1,1155856,1160356,TC (SHC/OSC),,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001134,0,,,,,,,,,,,BGC1,469748,476437,NRPS-like,,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001134,0,NC_001134.8.region001,643707,683351,other,,,,0.3939456646466905,parabactin,Paracoccus denitrificans PD1222,,,,,,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001136,0,,,,,,,,,,,BGC2,1272234,1276212,ICS,,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001140,6475,NC_001140.6.region001,224098,256293,terpene,,,,0.7821837769686686,clavaric acid,Hypholoma sublateritium,BGC3,239098,245572,TC (SHC/OSC),,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001140,0,NC_001140.6.region002,469845,501179,terpene,,,,0.5349506262786478,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001142,11107,NC_001142.9.region001,90014,121072,terpene,,,,0.24075134705806006,ustilagic acid,Ustilago maydis 521,BGC4,102227,113333,PPPS,FBGC00069,3.3,viridicatumtoxin,no,no
Saccharomyces_cerevisiae_S288C,NC_001146,0,,,,,,,,,,,BGC5,700541,701659,PT (UbiA),,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001148,0,,,,,,,,,,,BGC6,224353,228772,PT (UbiA),,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001148,0,,,,,,,,,,,BGC7,891101,893729,TC (SHC/OSC),,,,no,no
Saccharomyces_cerevisiae_S288C,NC_001148,0,NC_001148.4.region001,407885,438892,terpene,,,,0.5507495757036752,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Schizophyllum_commune_H4-8,NW_026089538,0,,,,,,,,,,,BGC3,4118756,4125480,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089538,0,NW_026089538.1.region001,1,30546,terpene,,,,0.5376809522431389,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Schizophyllum_commune_H4-8,NW_026089538,28615,NW_026089538.1.region002,1217302,1296092,NRPS,,,,0.6824331111340496,epichloenin A,Epichloe festucae,BGC1,1241938,1270552,NRPS,,,,no,no
Schizophyllum_commune_H4-8,NW_026089538,13045,NW_026089538.1.region003,2751059,2817314,NRPS,,,,0.37977366851944894,LL-Z1272beta,Stachybotrys bisbyi,BGC2,2774270,2787314,NRPS-like,,,,no,no
Schizophyllum_commune_H4-8,NW_026089539,0,NW_026089539.1.region001,1161222,1218974,RiPP,100,BGC0002608.2,ochratoxin A,0.7917552924773273,ochratoxin A,Aspergillus steynii,,,,,,,,no,no
Schizophyllum_commune_H4-8,NW_026089539,6102,NW_026089539.1.region002,3455440,3521541,PKS,,,,0.6370651658901635,6-methylsalicyclic acid,Aspergillus terreus,BGC4,3485440,3491541,NR-PKS,,,,no,no
Schizophyllum_commune_H4-8,NW_026089540,22230,NW_026089540.1.region001,1740243,1811938,terpene,,,,0.47247305032899706,cyclooctatin,Streptomyces melanosporofaciens,BGC5,1782961,1805190,"TC (UbiA), PPPS, PPPS",FBGC00694,15.7,prehelminthosporol,no,no
Schizophyllum_commune_H4-8,NW_026089540,2924,NW_026089540.1.region002,3063185,3094555,terpene,,,,0.5535546659665799,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC6,3078185,3081108,PPPS,FBGC00800,17.2,(-)-vinigrol or its analogue,no,no
Schizophyllum_commune_H4-8,NW_026089541,0,,,,,,,,,,,BGC9,1408817,1411446,RiPP PP,,,,no,no
Schizophyllum_commune_H4-8,NW_026089541,1198,NW_026089541.1.region001,965763,996960,terpene,,,,,,,BGC7,980763,981960,TC (Class1),,,,no,no
Schizophyllum_commune_H4-8,NW_026089541,2876,NW_026089541.1.region002,1223753,1256628,terpene,100,BGC0001248.3,clavaric acid,0.8217489052935094,clavaric acid,Hypholoma sublateritium,BGC8,1238753,1241628,TC (SHC/OSC),,,,no,no
Schizophyllum_commune_H4-8,NW_026089541,5776,NW_026089541.1.region003,2783795,2849570,NRPS,,,,0.24673806594968384,mycotrienin I,Streptomyces sp. XZQH13,BGC10,2813795,2819570,NRPS-like,,,,no,no
Schizophyllum_commune_H4-8,NW_026089541,16317,NW_026089541.1.region004,3135701,3166840,terpene,,,,0.35498533385760817,huperzine A,Shiraia sp. slf14,BGC11,3140263,3156579,PPPS,FBGC00069,3.5,viridicatumtoxin,no,no
Schizophyllum_commune_H4-8,NW_026089541,3779,NW_026089541.1.region005,3227557,3258777,terpene,,,,0.31430501809819844,"(-)-Cyatha-3,12-diene",Dentipellis sp. KUC8613,BGC12,3242557,3246335,TC (UbiA),FBGC00287,2.2,fumagillin/pseurotin,no,no
Schizophyllum_commune_H4-8,NW_026089542,0,,,,,,,,,,,BGC14,1281812,1291098,PT (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089542,0,,,,,,,,,,,BGC16,2423436,2424815,PT (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089542,5283,NW_026089542.1.region001,550845,581894,terpene,,,,0.315004642410335,"(-)-Cyatha-3,12-diene",Dentipellis sp. KUC8613,BGC13,561612,566894,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089542,19401,NW_026089542.1.region002,1840709,1920109,NRPS,,,,0.7034671690128591,bovienimide A,Xenorhabdus bovienii SS-2004,BGC15,1870709,1890109,"NRPS, NRPS",,,,no,no
Schizophyllum_commune_H4-8,NW_026089543,0,,,,,,,,,,,BGC19,405405,416375,NRPS,FBGC00287,2.6,fumagillin/pseurotin,no,no
Schizophyllum_commune_H4-8,NW_026089543,0,,,,,,,,,,,BGC20,672343,683650,PT (UbiA),FPROT00029,5.0,panepoxydone,no,no
Schizophyllum_commune_H4-8,NW_026089543,1550,NW_026089543.1.region001,282401,313950,terpene,,,,0.26727108593372356,"calidoustene A, calidoustene B, calidoustene C",Aspergillus calidoustus,BGC17,297401,298950,TC (AstC),FBGC00437,20.3,(-)-antrocin/(+)-isoantrocin/(R)-trans-gamma-monocyclofarnesol,no,no
Schizophyllum_commune_H4-8,NW_026089543,19633,NW_026089543.1.region002,322420,439407,NRPS,,,,0.7225560923905406,dimethylcoprogen,Alternaria alternata,BGC18,336791,356423,NRPS,FPROT00041,15.2,3-keto-dehydrosulphurenic acid,no,no
Schizophyllum_commune_H4-8,NW_026089543,5449,NW_026089543.1.region003,1638538,1669762,terpene,,,,0.4243423911050006,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC21,1649314,1654762,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089543,1397,NW_026089543.1.region004,2154252,2185648,terpene,,,,0.23648732630730396,dehydrocurvularin,Aspergillus terreus,BGC22,2169252,2170648,TC (Class1),FBGC00722,59.4,beta-cubebene,no,no
Schizophyllum_commune_H4-8,NW_026089543,18512,NW_026089543.1.region005,2189822,2221202,terpene,,,,0.7670629234092441,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC23,2202691,2225408,TC (Class1),FBGC00722,46.6,beta-cubebene,no,no
Schizophyllum_commune_H4-8,NW_026089544,0,,,,,,,,,,,BGC24,337671,339092,PT (UbiA),FPROT00037,15.5,orsellinaldehyde,no,no
Schizophyllum_commune_H4-8,NW_026089544,4024,NW_026089544.1.region001,488241,552264,NRPS,,,,0.7303423435869134,dimethylcoprogen,Alternaria alternata,BGC25,518241,522264,NRPS,,,,no,no
Schizophyllum_commune_H4-8,NW_026089545,0,,,,,,,,,,,BGC27,1895627,1900557,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089545,8362,NW_026089545.1.region001,712464,745319,terpene,,,,0.20244475338913562,ustilagic acid,Ustilago maydis 521,BGC26,721958,730319,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089546,0,,,,,,,,,,,BGC28,535884,537808,PT (DMATS),,,,no,no
Schizophyllum_commune_H4-8,NW_026089546,0,,,,,,,,,,,BGC30,1094655,1098882,TC (SHC/OSC),,,,no,no
Schizophyllum_commune_H4-8,NW_026089546,14556,NW_026089546.1.region001,701257,765253,NRPS,,,,0.3456684572251765,ustethylin A,Aspergillus ustus,BGC29,726988,741543,NRPS-like,,,,no,no
Schizophyllum_commune_H4-8,NW_026089547,0,,,,,,,,,,,BGC31,1423052,1427504,NRPS-like,,,,no,no
Schizophyllum_commune_H4-8,NW_026089548,959,NW_026089548.1.region001,395127,426085,terpene,,,,0.35611834641753587,falcarindiol,Solanum lycopersicum,BGC32,410127,411085,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089549,25529,NW_026089549.1.region001,833980,865478,terpene,100,BGC0002708.2,(+)-δ-cadinol,0.8010574911654791,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC33,839950,870861,TC (Class1),FBGC00448,79.2,germacrene A,no,no
Schizophyllum_commune_H4-8,NW_026089550,0,,,,,,,,,,,BGC35,1028482,1029020,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089550,13088,NW_026089550.1.region001,955941,986963,terpene,,,,0.515917877348384,choline,Aspergillus nidulans FGSC A4,BGC34,961474,974561,"TC (SHC/OSC), TC (UbiA)",FBGC00538,6.7,bisabolene derivatives,no,no
Schizophyllum_commune_H4-8,NW_026089551,0,,,,,,,,,,,BGC36,820521,828195,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089551,11856,NW_026089551.1.region001,811953,863260,terpene,,,,0.5158079353672036,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC37,841704,853559,TC (UbiA),FBGC00087,9.6,lasiodiplodin,no,no
Schizophyllum_commune_H4-8,NW_026089551,2755,NW_026089551.1.region002,891948,923853,terpene,,,,0.5431533495252253,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC38,906099,908853,PPPS,,,,no,no
Schizophyllum_commune_H4-8,NW_026089553,0,,,,,,,,,,,BGC39,84457,85807,PT (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,0,,,,,,,,,,,BGC40,45385,46713,PT (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,0,,,,,,,,,,,BGC41,100368,107862,NRPS-like,,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,0,,,,,,,,,,,BGC43,157691,166697,"NRPS-like, NRPS-like",,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,14478,NW_026089555.1.region001,73930,196697,NRPS,,,,0.4580216102987223,enterobactin,Pseudomonas sp. J465,BGC42,129410,143887,"NRPS-like, NRPS-like",,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,1249,NW_026089555.1.region002,207631,238879,terpene,,,,0.46388761398703493,"domoic acid, isodomoic acid A, isodomoic acid B, prekainic acid, 7'-carboxyN-geranyl-L-glutamic acid, isodomoic acid C",Chondria armata,BGC44,222631,223879,TC (UbiA),,,,no,no
Schizophyllum_commune_H4-8,NW_026089555,3056,NW_026089555.1.region003,373654,406709,terpene,,,,0.3803282872556041,"(-)-Cyatha-3,12-diene",Dentipellis sp. KUC8613,BGC45,388654,391709,"TC (UbiA), TC (UbiA)",,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003421,0,,,,,,,,,,,BGC9,1582904,1587425,NRPS-like,,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003423,0,,,,,,,,,,,BGC7,680549,685360,PPPS,,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003423,0,,,,,,,,,,,BGC8,2501402,2502565,PT (UbiA),,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC1,854523,872320,NRPS,,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC2,1120548,1134302,PT (UbiA),,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC3,1335928,1348442,PPPS,FBGC00069,3.7,viridicatumtoxin,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC4,1557147,1562734,TC (SHC/OSC),,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC5,2292801,2295116,TC (SHC/OSC),,,,no,no
Schizosaccharomyces_pombe_972h-,NC_003424,0,,,,,,,,,,,BGC6,3739162,3743421,NRPS-like,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820810,19680,NW_001820810.1.region001,181381,249137,NRPS;PKS,,,,0.6631106294190171,FR901512,fungal sp. No.14919,BGC1,202172,221851,PKS-NRPS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820812,6541,NW_001820812.1.region001,353340,419880,PKS,40,BGC0002161.2,scytalone/T3HN,0.6874445655816868,"1,3,5,8-tetrahydroxynapthalene, 1-(alpha-l-(2-O-methyl)-6-deoxymannopyranosyloxy)-3,6,8-trimethoxynaphthalene",Pyricularia oryzae 70-15,BGC2,383340,389880,NR-PKS,FBGC00729,9.9,"1,8-dihydroxynaphthalene",no,no
Sclerotinia_sclerotiorum_1980,NW_001820815,0,,,,,,,,,,,BGC3,260091,269841,RiPP PP,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820816,14910,NW_001820816.1.region001,148645,215394,PKS,100,BGC0001258.3,"1,3,6,8-tetrahydroxynaphthalene",0.8174020346990737,"1,3,6,8-tetrahydroxynaphthalene",Glarea lozoyensis,BGC4,170485,185394,NR-PKS,FBGC00615,22.8,YWA1 derivative,no,no
Sclerotinia_sclerotiorum_1980,NW_001820817,0,,,,,,,,,,,BGC5,187634,212934,NRPS-like,FBGC00332,3.9,patulin,no,no
Sclerotinia_sclerotiorum_1980,NW_001820817,0,,,,,,,,,,,BGC6,225033,226910,TC (SalTPS),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820818,29631,NW_001820818.1.region001,162341,230599,PKS,,,,0.7539622445780492,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC7,170969,200599,HR-PKS,FBGC00630,3.8,spiromarmycin,no,no
Sclerotinia_sclerotiorum_1980,NW_001820819,0,,,,,,,,,,,BGC8,361307,365337,PPPS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820820,15270,NW_001820820.1.region001,58088,122071,NRPS,,,,0.6264551270236918,peramine,Epichloe festucae,BGC9,86364,101633,NRPS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820820,5663,NW_001820820.1.region002,450381,483172,terpene,,,,0.5613276116353004,conidiogenone,Penicillium rubens Wisconsin 54-1255,BGC10,462510,468172,chimeric TS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820821,0,,,,,,,,,,,BGC12,891066,896879,PT (UbiA),FBGC00184,3.1,epoxyjanthitrem,no,no
Sclerotinia_sclerotiorum_1980,NW_001820821,7824,NW_001820821.1.region001,1,60264,NRPS,,,,0.4308673846305921,kojic acid,Aspergillus oryzae RIB40,BGC11,22441,30264,NRPS-like,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820821,0,NW_001820821.1.region002,132144,163337,terpene,,,,0.5636463150174417,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820821,13999,NW_001820821.1.region003,1039535,1107101,PKS,,,,0.6610591054043844,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC13,1063103,1077101,HR-PKS,FBGC00555,5.4,sphingofungins,no,no
Sclerotinia_sclerotiorum_1980,NW_001820821,1557,NW_001820821.1.region004,1167571,1185750,indole,,,,0.23377761798600882,nodulisporic acid F,Hypoxylon pulicicidum,BGC14,1182571,1184127,PT (DMATS),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820822,0,,,,,,,,,,,BGC15,303846,304824,PT (UbiA),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820823,41592,NW_001820823.1.region001,223953,306023,PKS,,,,0.752007673075467,ACT-Toxin II,Alternaria alternata,BGC16,245363,286954,"HR-PKS, HR-PKS",FBGC00270,68.9,botcinin A/botrylactone,no,no
Sclerotinia_sclerotiorum_1980,NW_001820823,21316,NW_001820823.1.region002,748999,864525,NRPS;PKS,,,,0.6495305570429392,fusarin C,Fusarium fujikuroi,BGC17,777146,798461,"HR-PKS, NRPS-like",FBGC00316,22.6,BAA/BAB,no,no
Sclerotinia_sclerotiorum_1980,NW_001820825,0,,,,,,,,,,,BGC18,169498,172995,NRPS-like,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820825,0,,,,,,,,,,,BGC20,1208793,1212679,NRPS-like,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820825,18758,NW_001820825.1.region001,1131754,1242679,NRPS,,,,0.6278040382640692,peramine,Epichloe festucae,BGC19,1161754,1180511,NRPS,FBGC00653,8.5,neoaspergillic acid,no,no
Sclerotinia_sclerotiorum_1980,NW_001820826,0,NW_001820826.1.region001,361894,392995,terpene,,,,0.2407527249519487,viridicatumtoxin,Penicillium aethiopicum,,,,,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820827,18874,NW_001820827.1.region001,389676,459661,PKS,,,,0.616270274885633,alternariol,Parastagonospora nodorum SN15,BGC21,412776,431649,HR-PKS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820828,0,,,,,,,,,,,BGC22,373693,375738,TC (SalTPS),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820828,13514,NW_001820828.1.region001,1589228,1647494,PKS,,,,0.6584423717410575,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC23,1615475,1628988,HR-PKS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820829,0,,,,,,,,,,,BGC25,1232106,1237619,PT (UbiA),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820829,29725,NW_001820829.1.region001,156656,224112,PKS,100,BGC0001284.4,alternariol,0.6921263286276182,alternariol,Parastagonospora nodorum SN15,BGC24,164388,194112,NR-PKS,FBGC00245,8.0,fusarubin,no,no
Sclerotinia_sclerotiorum_1980,NW_001820829,23542,NW_001820829.1.region002,1536005,1610195,NRPS,,,,0.694084782440424,epichloenin A,Epichloe festucae,BGC26,1559683,1583224,NRPS,FBGC00375,12.4,triacetylfusarinine C,no,no
Sclerotinia_sclerotiorum_1980,NW_001820830,0,,,,,,,,,,,BGC28,1329599,1341755,RiPP PP,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820830,6299,NW_001820830.1.region001,705717,769639,NRPS,,,,0.37381288151041275,"Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B",Colletotrichum higginsianum IMI 349063,BGC27,733341,739639,NRPS-like,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820830,14500,NW_001820830.1.region002,1724818,1756486,terpene,,,,0.4988450678221382,conidiogenone,Penicillium rubens Wisconsin 54-1255,BGC29,1726987,1741486,TC (AstC),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820831,0,,,,,,,,,,,BGC30,315810,317348,PT (UbiA),,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820831,22694,NW_001820831.1.region001,334041,399967,NRPS,33,BGC0001954.2,wortmanamide A/wortmanamide B,0.6271395450095107,fusarin C,Fusarium fujikuroi,BGC31,347274,369967,NRPS,FBGC00268,7.9,wortmanamides,no,no
Sclerotinia_sclerotiorum_1980,NW_001820831,15538,NW_001820831.1.region002,679561,745921,NRPS,25,BGC0002710.2,metachelin C/metachelin A/metachelin A-CE/metachelin B/dimerumic acid 11-mannoside/dimerumic acid,0.6400571663946316,dimethylcoprogen,Alternaria alternata,BGC32,705558,721095,NRPS,FBGC00374,42.1,triacetylfusarinine C/hydroxyferricrocin,no,no
Sclerotinia_sclerotiorum_1980,NW_001820831,0,NW_001820831.1.region003,951275,982291,terpene,,,,0.5694822064711854,carotenoid,Rhodobacter sphaeroides,,,,,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820832,22182,NW_001820832.1.region001,1274275,1342480,PKS,,,,0.614845096020859,alternariol,Parastagonospora nodorum SN15,BGC33,1304275,1326456,HR-PKS,,,,no,no
Sclerotinia_sclerotiorum_1980,NW_001820832,23178,NW_001820832.1.region002,1526509,1609686,NRPS,,,,0.6228039251195313,AM-toxin,Alternaria alternata,BGC34,1556509,1579686,NRPS,FBGC00372,48.1,triacetylfusarinine C/hydroxyferricrocin,no,no
